left_s,right_s
3.000000,6.799875
4.199979,9.199833
4.899958,12.499750
5.299938,13.699729
5.999917,17.299667
6.399896,17.999646
7.999854,19.099604
9.899812,21.699542
10.599792,22.899521
11.299771,27.599417
14.899708,32.699292
16.099688,33.399271
18.399625,34.599250
19.799583,34.999229
20.499562,35.699208
24.099500,36.899187
25.299479,38.699125
26.499458,42.499042
27.199437,44.399000
28.799396,45.098979
29.199375,45.498958
30.399354,46.598917
30.799333,47.798896
31.499312,48.898854
37.599167,53.498729
38.299146,56.598667
39.399104,57.798646
40.599083,60.098583
41.799062,60.798563
43.199021,64.598479
45.898938,65.798458
48.198875,66.998437
49.598833,68.898396
50.298812,69.598375
50.698792,69.998354
51.898771,71.198333
52.298750,72.298292
54.698708,75.098229
55.398688,76.298208
58.998625,76.998188
59.698604,77.798146
61.998542,78.598104
63.198521,79.798083
63.898500,80.898042
68.198417,83.397958
71.598313,83.797938
73.498271,85.397896
74.698250,85.797875
77.398167,86.497854
78.198125,87.197833
80.498063,89.097792
81.598021,89.497771
82.298000,89.897750
82.997979,91.897688
84.997917,93.697625
87.897813,94.897604
91.097729,95.297583
91.497708,95.697563
92.597667,96.897542
93.297646,97.297521
97.997500,98.697479
100.097437,99.397458
100.497417,101.697396
102.397375,102.797354
105.197312,103.997333
106.397292,107.597271
109.197229,107.997250
109.597208,110.297188
110.997167,111.397146
111.797125,114.197083
112.997104,116.197021
114.597063,117.796979
115.797042,118.196958
117.397000,119.396938
120.896875,119.796917
121.296854,120.196896
123.196812,122.496833
124.396792,125.096771
126.296750,126.996729
128.596688,128.196708
128.996667,130.896625
130.196646,131.996583
131.596604,132.396562
134.996458,132.796542
135.696438,133.496521
136.396417,134.196500
137.096396,134.596479
139.096333,138.296375
139.796312,138.696354
142.396250,140.496292
145.896167,141.696271
148.996062,143.096229
149.696042,144.296208
151.096000,145.496187
151.795979,146.296146
154.195938,147.496125
155.295896,148.196104
155.995875,148.596083
156.395854,150.396021
156.795833,152.995958
159.995750,154.895917
162.095687,157.995812
162.495667,159.195792
163.195646,159.595771
167.095542,160.695729
167.495521,161.395708
170.295458,163.595625
171.495438,164.295604
172.695417,164.695583
173.895396,165.895563
175.295354,168.695500
177.195312,169.095479
179.595271,174.595375
184.095167,175.995333
184.495146,178.395292
186.395104,180.295250
189.195042,181.495229
190.595000,182.695208
191.794979,183.395187
192.194958,185.195125
195.794896,187.595083
197.694854,187.995062
198.894833,189.895021
201.494771,193.394937
202.994708,194.594917
203.394688,196.994875
204.594667,199.594812
205.294646,200.794792
205.994625,201.894750
207.194604,202.594729
211.194521,208.394583
213.094479,209.594562
216.994375,209.994542
220.094313,212.394500
220.494292,213.494458
220.894271,213.894438
222.494229,215.094417
224.394187,216.294396
225.494146,218.194354
227.394104,218.894333
228.594083,221.294250
231.294000,223.694208
235.093917,224.794167
235.493896,226.694125
237.093854,228.994063
237.493833,230.194042
238.193813,230.594021
238.893792,231.993979
241.293750,233.193958
243.093687,234.393937
247.093604,235.893875
250.693542,240.093771
251.893521,241.693729
253.093500,242.393708
254.193458,243.493667
255.593417,244.693646
259.193354,245.893625
262.693271,248.293583
263.893250,249.493562
265.093229,253.493479
266.593167,254.893438
269.393104,256.793396
270.093083,257.993375
270.793063,260.393333
271.593021,260.793313
272.793000,261.993292
273.492979,265.493208
275.392896,265.893188
276.492854,267.793146
277.192833,268.993125
278.292792,271.193042
278.692771,274.192958
282.492687,274.592938
283.692667,274.992917
286.792604,276.092875
287.492583,277.592812
288.692563,279.392750
289.392542,280.592729
290.592521,281.792708
291.992479,284.892646
293.892438,286.092625
295.792396,291.292500
296.192375,293.192458
297.792333,295.092417
298.892292,296.592354
300.092271,298.192313
301.192229,300.792250
