left_s,right_s
4.099958,3.000000
5.199917,3.699979
5.599896,4.799938
7.199854,6.799875
7.899833,10.999729
8.599813,11.699708
8.999792,12.399688
10.199771,14.699625
10.599750,15.399604
13.599667,18.699521
14.299646,19.799479
16.099583,21.699437
16.799563,24.899354
17.499542,27.099271
19.399500,27.499250
20.499458,28.199229
22.899417,28.899208
24.099396,29.699167
24.499375,30.399146
25.599333,31.499104
25.999312,31.899083
26.399292,33.099063
29.299187,33.499042
30.799125,35.798979
34.699021,36.998958
35.099000,38.198937
38.898917,40.098896
40.498875,41.198854
43.998792,42.398833
44.698771,42.798812
45.498729,45.098750
46.998667,45.898708
48.098625,46.598687
50.498583,47.398646
51.698563,49.298604
54.798500,52.898542
55.998479,54.098521
57.798417,56.698458
58.198396,57.398438
62.798271,58.598375
63.898229,59.298354
64.998188,60.498333
66.098146,61.698313
68.498104,62.398292
70.798042,63.198250
71.198021,64.298208
71.598000,65.398167
74.697896,67.298125
75.797854,69.698083
77.197812,70.398062
79.797750,71.997979
80.497729,72.397958
80.897708,73.597938
82.097688,74.297917
83.997646,75.397875
86.897542,76.497833
87.597521,77.897792
87.997500,78.597771
88.697479,83.297667
89.397458,84.397625
90.797417,85.097604
91.897375,85.797583
93.097354,86.497563
93.497333,90.097437
95.097292,91.197396
96.697250,93.897312
98.297208,96.297271
98.997187,97.097229
100.197167,102.097125
100.897146,102.497104
109.096958,103.697083
109.796937,104.097063
110.996917,104.797042
112.096875,105.997021
112.796854,106.697000
115.096792,107.896979
119.096708,111.396896
120.296688,113.196833
122.696646,113.896812
123.496604,115.496771
124.996542,116.696750
125.396521,117.896729
126.596458,121.496667
127.696417,123.096625
128.896396,124.196583
131.596313,124.596563
132.796292,125.796500
138.796125,126.196479
139.996104,127.296437
142.596042,129.596375
143.296021,129.996354
143.696000,131.196333
146.095958,133.496271
148.495917,134.196250
149.195896,135.396229
150.695833,135.796208
152.295792,136.196188
153.495771,136.896167
154.695750,138.096146
155.495708,140.696083
161.795542,141.396062
163.695500,144.895979
164.895479,147.295938
166.095458,149.595875
166.795437,150.295854
168.295375,151.095812
172.995271,155.095729
174.895229,156.695687
175.295208,157.095667
176.695167,157.795646
177.895146,158.995625
178.695104,159.695604
179.895083,160.395583
182.395000,161.095562
183.094979,162.995521
183.794958,167.195417
184.494937,167.595396
187.094875,168.995354
188.694833,169.395333
191.394750,170.595313
192.794708,171.795292
194.694667,174.195250
195.394646,175.995187
198.194583,178.295125
199.694521,180.595063
200.394500,181.295042
201.594479,181.995021
202.294458,185.194917
203.494438,185.894896
204.194417,188.294854
206.194354,189.094812
207.294312,189.494792
210.394250,190.194771
210.794229,192.094729
213.594167,193.494687
214.394125,196.594625
214.794104,197.794604
215.594063,198.594562
216.694021,199.294542
217.094000,204.594396
220.793896,205.794375
222.693854,206.594333
223.393833,208.494292
224.593813,209.694271
224.993792,211.994208
226.993729,213.194187
228.393687,213.994146
229.593667,215.194083
230.293646,215.994042
230.693625,217.793979
231.393604,218.993958
232.593583,219.393937
234.493542,220.093917
235.593500,221.493875
236.293479,226.193771
238.693437,226.593750
239.093417,227.693708
240.893354,233.793563
243.693250,235.193521
245.293208,237.493458
246.893167,239.793396
247.593146,240.193375
249.493104,241.293333
252.293042,241.693312
252.693021,242.893292
253.393000,243.293271
253.792979,244.893229
255.392937,246.493188
259.992813,248.793125
263.592750,250.693083
264.292729,251.093063
265.692687,254.992958
266.392667,256.592917
267.092646,256.992896
268.192604,257.392875
268.892583,258.092854
269.592562,259.292833
273.892479,261.192792
275.092458,262.392771
275.492437,264.992708
277.092396,267.792625
278.992354,270.792542
280.192333,271.992521
281.392313,273.192500
282.592292,275.892417
283.792271,278.292375
285.192229,284.492250
286.392208,286.792188
288.592125,287.492167
289.292104,287.892146
290.492083,292.592021
291.192063,293.792000
291.892042,296.891937
294.991979,297.291917
296.191958,297.691896
