left_s,right_s
4.199979,3.000000
4.899958,5.299938
5.699917,6.799875
6.399896,8.399833
7.999854,9.199792
8.799812,10.799750
10.399771,13.499667
11.499729,14.699646
11.899708,16.599563
13.099687,18.999521
15.099625,19.399500
15.499604,20.599479
16.199583,21.699437
17.799542,22.799396
21.299458,23.199375
22.099417,24.299333
23.899354,26.399271
24.999312,27.599250
25.699292,27.999229
28.699208,29.399188
30.599167,31.299146
32.899104,31.699125
34.099083,35.199042
34.499063,35.899021
37.099000,38.298979
39.898938,38.698958
40.298917,41.898875
40.698896,42.598854
44.498812,43.298833
45.598771,44.898792
46.398729,45.998750
47.598708,48.298687
48.698667,49.898646
51.498604,50.298625
51.898583,55.098500
52.298563,56.298479
53.498542,57.898438
54.698521,59.098417
56.698458,62.698354
60.298396,63.898333
61.498375,67.098229
64.598313,68.998188
65.298292,69.698167
65.698271,70.098146
66.398250,73.598062
67.798208,73.998042
71.298125,76.797979
72.498104,80.297896
73.198083,80.697875
75.198021,81.497833
76.398000,83.797771
77.197958,84.897729
78.397937,86.697667
79.597917,90.097562
81.097854,91.497521
82.197812,92.697458
83.397792,96.697354
84.497750,97.397333
85.597708,98.597313
86.297687,98.997292
87.397646,99.397271
87.797625,100.597250
88.197604,101.697208
88.897583,102.397188
90.797542,103.797146
91.897500,105.697104
92.297479,106.897083
93.897437,107.297062
94.597417,107.997042
95.297396,109.897000
95.997375,111.796958
101.297229,114.096896
103.097167,114.796875
104.497125,118.596792
108.697021,122.996687
111.096979,124.596646
112.496938,125.796625
112.896917,126.596583
115.996854,126.996562
116.696833,127.696542
117.396812,128.396521
118.996771,128.796500
120.196750,129.996479
121.396729,130.696458
121.796708,131.096438
123.396667,132.196396
126.196604,134.096354
131.496417,135.196313
132.896375,137.796250
134.496333,140.496167
135.896292,142.496104
136.596271,143.196083
138.996229,143.896062
139.696208,146.095979
140.096188,147.495937
140.896146,153.295792
142.096125,153.995771
144.296042,154.695750
144.996021,155.095729
145.696000,156.295708
146.795958,157.795646
148.695917,158.995625
149.395896,160.095583
149.795875,161.295562
150.995854,162.895521
152.195833,166.095417
152.895813,166.895375
156.695687,167.295354
157.395667,168.895312
159.395604,170.295271
161.695542,170.995250
163.595500,172.195229
163.995479,172.595208
164.695458,173.395167
165.395438,173.795146
166.495396,175.195104
167.695333,176.295063
169.595292,177.495042
172.995187,181.694938
174.495125,183.594854
175.595083,184.994812
178.195021,185.694792
178.895000,186.094771
180.094979,187.194729
180.494958,187.894708
182.394917,190.494646
182.794896,191.694625
183.194875,192.094604
184.294833,193.294583
186.494750,193.994563
188.594687,194.694542
189.294667,195.894521
197.094500,198.194458
197.794479,200.594417
199.394438,200.994396
203.794333,201.394375
204.994313,202.594354
206.594271,206.194292
209.694208,207.294250
212.094167,208.494229
213.294146,210.894187
213.994125,214.394104
215.894042,214.794083
216.594021,215.494063
217.294000,218.893958
217.693979,219.593938
221.493896,220.293917
224.193813,222.693875
226.093771,223.093854
229.693667,223.793833
231.293625,225.393792
234.393563,227.293750
237.793458,228.493729
241.393354,228.893708
243.193292,229.293688
243.893271,230.893646
244.593250,231.993604
245.793229,233.193583
247.393188,234.793542
248.093167,235.993521
249.993125,236.693500
251.393083,237.093479
254.693000,238.193437
256.592958,238.593417
256.992937,239.793396
257.392917,240.993375
259.492854,242.093333
261.092812,242.793313
262.292792,246.193208
263.892750,249.293146
264.592729,250.693104
265.992687,252.093063
267.192667,252.793042
268.392646,253.993021
269.592625,255.892979
270.292604,258.092896
272.192563,258.792875
273.392542,259.892833
274.592521,262.692771
275.392479,265.292708
275.792458,271.492583
276.192437,274.992500
277.392417,277.792396
278.992375,279.692354
280.092333,284.392250
280.792312,284.792229
281.992292,285.992208
283.192271,286.692187
289.492125,287.892167
292.092062,289.092146
292.892021,290.692104
293.592000,291.392083
294.791979,292.492042
